userId	chatGPT_title	dataset_name	itemId	rank
1576	Fleetwood Mac	Fleetwood Mac	96	3
1576	Maroon 5	Maroon 5	538	4
1576	Muse	Muse	190	5
1576	Enya	Enya	389	6
1576	Blondie	Blondie	985	7
1576	ABBA	ABBA	1464	8
1576	Sarah Brightman	Sarah Brightman	2044	9
1576	Cyndi Lauper	Cyndi Lauper	889	10
1576	Elvis Presley	Elvis Presley	1244	11
1576	Heart	Heart	2183	12
1576	Glee Cast	Glee Cast	679	13
1576	Siouxsie and the Banshees	Siouxsie and the Banshees	1083	14
1576	Marilyn Manson	Marilyn Manson	7	15
1576	Mika	Mika	1243	16
1576	Jonathan Larson	Jonathan Larson	1782	17
1576	Legião Urbana	Legião Urbana	714	18
1576	Roxette	Roxette	180	19
1576	Norah Jones	Norah Jones	1772	20
1576	Andrew Lloyd Webber	Andrew Lloyd Webber	2055	21
1576	Leona Lewis	Leona Lewis	294	22
1576	Within Temptation	Within Temptation	518	23
1576	Amy Winehouse	Amy Winehouse	903	24
1576	Natasha Bedingfield	Natasha Bedingfield	311	25
1576	Bon Jovi	Bon Jovi	951	26
1576	Charlie Brown Jr.	Charlie Brown Jr.	1681	27
1576	Goldfrapp	Goldfrapp	58	28
1576	iamamiwhoami	iamamiwhoami	1688	29
1576	Enigma	Enigma	63	30
1576	Tears for Fears	Tears for Fears	193	31
1576	Dido	Dido	71	32
1576	Britney Spears	Britney Spears	289	33
1576	Mariah Carey	Mariah Carey	257	34
1576	Allison Iraheta	Allison Iraheta	313	35
1576	Kylie Minogue	Kylie Minogue	55	36
1576	Pitty	Pitty	542	37
1576	Lady Antebellum	Lady Antebellum	1447	38
1576	Josh Groban	Josh Groban	2051	39
1576	Era	Era	727	40
1576	Jonas Brothers	Jonas Brothers	321	41
1576	Robbie Williams	Robbie Williams	155	42
1576	Rihanna	Rihanna	288	43
1576	Enrique Iglesias	Enrique Iglesias	161	44
1576	Céline Dion	Céline Dion	265	45
1576	Elton John	Elton John	192	46
1576	Thalía	Thalía	792	47
1576	Natalie Imbruglia	Natalie Imbruglia	1505	48
1576	Aaron Carter	Aaron Carter	457	49
1576	David Archuleta	David Archuleta	304	50
846	The Cure	The Cure	159	1
846	Joy Division	Joy Division	441	2
846	Bauhaus	Bauhaus	875	3
846	The Smiths	The Smiths	429	4
846	Swans	Swans	5299	5
846	Alice in Chains	Alice in Chains	854	6
846	Nirvana	Nirvana	234	7
846	The Residents	The Residents	2026	8
846	Crystal Castles	Crystal Castles	757	9
846	Gorillaz	Gorillaz	88	10
846	Misfits	Misfits	1206	11
846	Mudhoney	Mudhoney	4359	12
846	Einstürzende Neubauten	Einstürzende Neubauten	631	13
846	Placebo	Placebo	173	14
846	Melvins	Melvins	1202	15
846	Sublime	Sublime	2637	16
846	The Adicts	The Adicts	3456	17
846	Marilyn Manson	Marilyn Manson	7	18
846	Soundgarden	Soundgarden	856	19
846	Pixies	Pixies	859	20
846	Korn	Korn	517	21
846	Silverchair	Silverchair	453	22
846	AFI	AFI	1091	23
846	My Chemical Romance	My Chemical Romance	209	24
846	Modest Mouse	Modest Mouse	222	25
846	Paramore	Paramore	498	26
846	The Clash	The Clash	857	27
846	Radiohead	Radiohead	154	28
846	Papa Roach	Papa Roach	497	29
846	Foo Fighters	Foo Fighters	982	30
846	Slayer	Slayer	841	31
846	New Order	New Order	59	32
846	Cat Power	Cat Power	1424	33
846	Katatonia	Katatonia	370	34
846	blink-182	blink-182	412	35
846	My Bloody Valentine	My Bloody Valentine	2542	36
846	Queens of the Stone Age	Queens of the Stone Age	226	37
846	The Mars Volta	The Mars Volta	964	38
846	Boards of Canada	Boards of Canada	748	39
846	Sonic Youth	Sonic Youth	1504	40
846	HIM	HIM	504	41
846	Linkin Park	Linkin Park	377	42
846	Trivium	Trivium	2379	43
846	Bloodhound Gang	Bloodhound Gang	2738	44
846	Red Hot Chili Peppers	Red Hot Chili Peppers	220	45
846	P.O.D.	P.O.D.	510	46
846	Placebo	Placebo	173	47
846	Marilyn Manson	Marilyn Manson	7	48
846	Paramore	Paramore	498	49
846	The Beatles	The Beatles	227	50
1908	Lady Gaga	Lady Gaga	89	1
1908	Justin Timberlake	Justin Timberlake	329	2
1908	Katy Perry	Katy Perry	300	3
1908	Rihanna	Rihanna	288	4
1908	Bruno Mars	Bruno Mars	1042	5
1908	Beyoncé	Beyoncé	295	6
1908	Madonna	Madonna	67	7
1908	Britney Spears	Britney Spears	289	8
1908	Michael Jackson	Michael Jackson	157	9
1908	Shakira	Shakira	701	10
1908	Coldplay	Coldplay	65	11
1908	U2	U2	511	12
1908	Queen	Queen	959	13
1908	Red Hot Chili Peppers	Red Hot Chili Peppers	220	14
1908	Marisa Monte	Marisa Monte	261	15
1908	Amy Winehouse	Amy Winehouse	903	16
1908	Alicia Keys	Alicia Keys	301	17
1908	Destiny's Child	Destiny's Child	913	18
1908	Robbie Williams	Robbie Williams	155	19
1908	Nelly Furtado	Nelly Furtado	310	20
1908	David Guetta	David Guetta	328	21
1908	James Blunt	James Blunt	184	22
1908	John Mayer	John Mayer	683	23
1908	Christina Aguilera	Christina Aguilera	292	24
1908	Mika	Mika	1243	25
1908	James Morrison	James Morrison	3171	26
1908	Alanis Morissette	Alanis Morissette	316	27
1908	The Beatles	The Beatles	227	28
1908	Jack Johnson	Jack Johnson	366	29
1908	Spice Girls	Spice Girls	2523	30
1908	Hanson	Hanson	3748	31
1908	Matchbox Twenty	Matchbox Twenty	3097	32
1908	Legião Urbana	Legião Urbana	714	33
1908	INXS	INXS	99	34
1908	Lenny Kravitz	Lenny Kravitz	2783	35
1908	Ricky Martin	Ricky Martin	1475	36
1908	The Pussycat Dolls	The Pussycat Dolls	349	37
1908	Geri Halliwell	Geri Halliwell	798	38
1908	Emma Bunton	Emma Bunton	2024	39
1908	Kylie Minogue	Kylie Minogue	55	40
1908	The Killers	The Killers	229	41
1908	Green Day	Green Day	230	42
1908	Black Eyed Peas	Black Eyed Peas	306	43
1908	P!nk	P!nk	302	44
1908	Pitbull	Pitbull	1449	45
1908	Ke$ha	Ke$ha	466	46
1908	Taylor Swift	Taylor Swift	344	47
1908	Miley Cyrus	Miley Cyrus	461	48
1908	Nicki Minaj	Nicki Minaj	1037	49
1908	Justin Bieber	Justin Bieber	458	50
88	The Beatles	The Beatles	227	1
88	Pixies	Pixies	859	2
88	Modest Mouse	Modest Mouse	222	3
88	Death Cab for Cutie	Death Cab for Cutie	217	4
88	The Flaming Lips	The Flaming Lips	1958	5
88	The Smiths	The Smiths	429	6
88	Joy Division	Joy Division	441	7
88	The Jesus and Mary Chain	The Jesus and Mary Chain	3279	8
88	The Mountain Goats	The Mountain Goats	1944	9
88	Skinny Puppy	Skinny Puppy	1203	10
88	Nine Inch Nails	Nine Inch Nails	233	11
88	Placebo	Placebo	173	12
88	Animal Collective	Animal Collective	440	13
88	Modest Mouse	Modest Mouse	222	14
88	Architecture in Helsinki	Architecture in Helsinki	1159	15
88	The B-52's	The B-52's	3281	16
88	Regina Spektor	Regina Spektor	3057	17
88	The Human League	The Human League	997	18
88	The Police	The Police	1122	19
88	Cocteau Twins	Cocteau Twins	3280	20
88	Siouxsie and the Banshees	Siouxsie and the Banshees	1083	21
88	Duran Duran	Duran Duran	51	22
88	The Raveonettes	The Raveonettes	4384	23
88	Grace Jones	Grace Jones	1844	24
88	Nitzer Ebb	Nitzer Ebb	880	25
88	The Smiths	The Smiths	429	26
88	Joy Division	Joy Division	441	27
88	The Jesus and Mary Chain	The Jesus and Mary Chain	3279	28
88	The Mountain Goats	The Mountain Goats	1944	29
88	Skinny Puppy	Skinny Puppy	1203	30
88	Nine Inch Nails	Nine Inch Nails	233	31
88	Placebo	Placebo	173	32
88	Animal Collective	Animal Collective	440	33
88	Modest Mouse	Modest Mouse	222	34
88	Architecture in Helsinki	Architecture in Helsinki	1159	35
88	The B-52's	The B-52's	3281	36
88	Regina Spektor	Regina Spektor	3057	37
88	The Human League	The Human League	997	38
88	The Police	The Police	1122	39
88	Cocteau Twins	Cocteau Twins	3280	40
88	Siouxsie and the Banshees	Siouxsie and the Banshees	1083	41
88	Duran Duran	Duran Duran	51	42
88	The Raveonettes	The Raveonettes	4384	43
88	Grace Jones	Grace Jones	1844	44
88	Nitzer Ebb	Nitzer Ebb	880	45
88	The Smiths	The Smiths	429	46
88	Joy Division	Joy Division	441	47
88	The Jesus and Mary Chain	The Jesus and Mary Chain	3279	48
88	The Mountain Goats	The Mountain Goats	1944	49
88	Skinny Puppy	Skinny Puppy	1203	50
1143	Rihanna	Rihanna	288	1
1143	Britney Spears	Britney Spears	289	2
1143	Fall Out Boy	Fall Out Boy	540	3
1143	Paramore	Paramore	498	4
1143	Ke$ha	Ke$ha	466	5
1143	Cobra Starship	Cobra Starship	324	6
1143	The Black Eyed Peas	The Black Eyed Peas	8019	7
1143	Enrique Iglesias	Enrique Iglesias	161	8
1143	T.I.	T.I.	330	9
1143	Shakira	Shakira	701	10
1143	Lady Gaga	Lady Gaga	89	11
1143	Maroon 5	Maroon 5	538	12
1143	Katy Perry	Katy Perry	300	13
1143	Jason Mraz	Jason Mraz	355	14
1143	Justin Timberlake	Justin Timberlake	329	15
1143	Backstreet Boys	Backstreet Boys	455	16
1143	*NSYNC	*NSYNC	459	17
1143	Timbaland	Timbaland	907	18
1143	Avril Lavigne	Avril Lavigne	333	19
1143	Mariah Carey	Mariah Carey	257	20
1143	Kelly Clarkson	Kelly Clarkson	291	21
1143	Michael Bublé	Michael Bublé	2176	22
1143	James Blunt	James Blunt	184	23
1143	Jennifer Lopez	Jennifer Lopez	299	24
1143	Madonna	Madonna	67	25
1143	Beyoncé	Beyoncé	295	26
1143	Christina Aguilera	Christina Aguilera	292	27
1143	Usher	Usher	468	28
1143	Fergie	Fergie	320	29
1143	Ana Carolina	Ana Carolina	283	30
1143	Ashlee Simpson	Ashlee Simpson	293	31
1143	Simon Curtis	Simon Curtis	2025	32
1143	Aaron Carter	Aaron Carter	457	33
1143	The Lonely Island	The Lonely Island	3712	34
1143	NX Zero	NX Zero	2080	35
1143	Tokio Hotel	Tokio Hotel	1673	36
1143	RBD	RBD	646	37
1143	Rosa De Saron	Rosa De Saron	2986	38
1143	Arctic Monkeys	Arctic Monkeys	207	39
1143	Kings of Leon	Kings of Leon	228	40
1143	Westlife	Westlife	479	41
1143	Jonas Brothers	Jonas Brothers	321	42
1143	The Offspring	The Offspring	1406	43
1143	Sandy e Junior	Sandy e Junior	3332	44
1143	Destiny's Child	Destiny's Child	913	45
1143	Panic! At the Disco	Panic! At the Disco	1246	46
1143	Amy Winehouse	Amy Winehouse	903	47
1143	Chris Cornell	Chris Cornell	1985	48
1143	Coldplay	Coldplay	65	49
1143	Florence + the Machine	Florence + the Machine	689	50
1722	Lady Gaga	Lady Gaga	89	1
1722	Rihanna	Rihanna	288	2
1722	Beyoncé	Beyoncé	295	3
1722	David Guetta	David Guetta	328	4
1722	Shakira	Shakira	701	5
1722	Maroon 5	Maroon 5	538	6
1722	Kylie Minogue	Kylie Minogue	55	7
1722	Nelly Furtado	Nelly Furtado	310	8
1722	Leona Lewis	Leona Lewis	294	9
1722	Mika	Mika	1243	10
1722	Alizée	Alizée	3674	11
1722	Laura Pausini	Laura Pausini	641	12
1722	Gabriella Cilmi	Gabriella Cilmi	4707	13
1722	Duran Duran	Duran Duran	51	14
1722	Tiziano Ferro	Tiziano Ferro	1432	15
1722	t.A.T.u.	t.A.T.u.	972	16
1722	Cheryl Cole	Cheryl Cole	352	17
1722	Timbaland	Timbaland	907	18
1722	Alanis Morissette	Alanis Morissette	316	19
1722	Take That	Take That	5000	20
1722	Hard-Fi	Hard-Fi	7187	21
1722	Kelly Rowland	Kelly Rowland	332	22
1722	Enrique Iglesias	Enrique Iglesias	161	23
1722	Kelis	Kelis	485	24
1722	Sophie Ellis-Bextor	Sophie Ellis-Bextor	535	25
1722	Natalie Imbruglia	Natalie Imbruglia	1505	26
1722	Duffy	Duffy	97	27
1722	Oasis	Oasis	533	28
1722	Ke$ha	Ke$ha	466	29
1722	P!nk	P!nk	302	30
1722	The Pussycat Dolls	The Pussycat Dolls	349	31
1722	Mariah Carey	Mariah Carey	257	32
1722	Ellie Goulding	Ellie Goulding	548	33
1722	Sugababes	Sugababes	296	34
1722	Adele	Adele	1934	35
1722	Pixie Lott	Pixie Lott	528	36
1722	ABBA	ABBA	1464	37
1722	Scissor Sisters	Scissor Sisters	167	38
1722	Christina Aguilera	Christina Aguilera	292	39
1722	Jennifer Lopez	Jennifer Lopez	299	40
1722	Miley Cyrus	Miley Cyrus	461	41
1722	Jessie J	Jessie J	1032	42
1722	Madonna	Madonna	67	43
1722	Kelly Clarkson	Kelly Clarkson	291	44
1722	Selena Gomez & the Scene	Selena Gomez & the Scene	686	45
1722	The Rasmus	The Rasmus	405	46
1722	Taylor Swift	Taylor Swift	344	47
1722	Avril Lavigne	Avril Lavigne	333	48
1722	Britney Spears	Britney Spears	289	49
1722	Katy Perry	Katy Perry	300	50
2096	The Smiths	The Smiths	429	1
2096	Sonic Youth	Sonic Youth	1504	2
2096	David Bowie	David Bowie	599	3
2096	The Cure	The Cure	159	4
2096	Siouxsie and the Banshees	Siouxsie and the Banshees	1083	5
2096	Björk	Björk	1098	6
2096	Aphex Twin	Aphex Twin	603	7
2096	New Order	New Order	59	8
2096	Dead Kennedys	Dead Kennedys	3444	9
2096	My Bloody Valentine	My Bloody Valentine	2542	10
2096	Alice in Chains	Alice in Chains	854	11
2096	Soundgarden	Soundgarden	856	12
2096	The White Stripes	The White Stripes	709	13
2096	Pearl Jam	Pearl Jam	614	14
2096	The Beatles	The Beatles	227	15
2096	U2	U2	511	16
2096	The Clash	The Clash	857	17
2096	Nine Inch Nails	Nine Inch Nails	233	18
2096	Queens of the Stone Age	Queens of the Stone Age	226	19
2096	Deftones	Deftones	512	20
2096	R.E.M.	R.E.M.	715	21
2096	The Strokes	The Strokes	424	22
2096	Arcade Fire	Arcade Fire	199	23
2096	M83	M83	3411	24
2096	Florence + the Machine	Florence + the Machine	689	25
2096	Phoenix	Phoenix	1106	26
2096	Kings of Leon	Kings of Leon	228	27
2096	The Doors	The Doors	868	28
2096	The Birthday Massacre	The Birthday Massacre	487	29
2096	Rise Against	Rise Against	808	30
2096	Ghostface Killah	Ghostface Killah	2921	31
2096	Wu-Tang Clan	Wu-Tang Clan	3227	32
2096	Lykke Li	Lykke Li	1609	33
2096	Suede	Suede	1089	34
2096	Sigur Rós	Sigur Rós	418	35
2096	IAMX	IAMX	1075	36
2096	Radiohead	Radiohead	154	37
2096	Muse	Muse	190	38
2096	Placebo	Placebo	173	39
2096	The Smashing Pumpkins	The Smashing Pumpkins	436	40
2096	Nick Cave and the Bad Seeds	Nick Cave and the Bad Seeds	867	41
2096	Pixies	Pixies	859	42
2096	Nirvana	Nirvana	234	43
2096	Hole	Hole	3739	44
2096	Garbage	Garbage	172	45
2096	Manic Street Preachers	Manic Street Preachers	851	46
2096	Thom Yorke	Thom Yorke	237	47
2096	The Verve	The Verve	1384	48
2096	Joy Division	Joy Division	441	49
2096	CocoRosie	CocoRosie	3902	50
1568	Lady Gaga	Lady Gaga	89	1
1568	Rihanna	Rihanna	288	2
1568	Katy Perry	Katy Perry	300	3
1568	Beyoncé	Beyoncé	295	4
1568	Justin Bieber	Justin Bieber	458	5
1568	Britney Spears	Britney Spears	289	6
1568	Enrique Iglesias	Enrique Iglesias	161	7
1568	Shakira	Shakira	701	8
1568	Ne-Yo	Ne-Yo	484	9
1568	Usher	Usher	468	10
1568	Jennifer Lopez	Jennifer Lopez	299	11
1568	Nicki Minaj	Nicki Minaj	1037	12
1568	Avril Lavigne	Avril Lavigne	333	13
1568	Paramore	Paramore	498	14
1568	Green Day	Green Day	230	15
1568	My Chemical Romance	My Chemical Romance	209	16
1568	30 Seconds to Mars	30 Seconds to Mars	486	17
1568	Black Eyed Peas	Black Eyed Peas	306	18
1568	Mariah Carey	Mariah Carey	257	19
1568	Demi Lovato	Demi Lovato	681	20
1568	Selena Gomez	Selena Gomez	1453	21
1568	Miley Cyrus	Miley Cyrus	461	22
1568	Taylor Swift	Taylor Swift	344	23
1568	Bruno Mars	Bruno Mars	1042	24
1568	Eminem	Eminem	475	25
1568	Coldplay	Coldplay	65	26
1568	Christina Aguilera	Christina Aguilera	292	27
1568	P!nk	P!nk	302	28
1568	Calvin Harris	Calvin Harris	1409	29
1568	David Guetta	David Guetta	328	30
1568	Nicole Scherzinger	Nicole Scherzinger	543	31
1568	Jessie J	Jessie J	1032	32
1568	JLS	JLS	2939	33
1568	Ciara	Ciara	314	34
1568	Aaliyah	Aaliyah	2220	35
1568	Guns N' Roses	Guns N' Roses	1249	36
1568	Madonna	Madonna	67	37
1568	Selena Gomez & the Scene	Selena Gomez & the Scene	686	38
1568	Glee Cast	Glee Cast	679	39
1568	Anahí	Anahí	802	40
1568	Jonas Brothers	Jonas Brothers	321	41
1568	Pixie Lott	Pixie Lott	528	42
1568	Keri Hilson	Keri Hilson	317	43
1568	Céline Dion	Céline Dion	265	44
1568	Metallica	Metallica	707	45
1568	Linkin Park	Linkin Park	377	46
1568	Destiny's Child	Destiny's Child	913	47
1568	Alicia Keys	Alicia Keys	301	48
1568	Chris Brown	Chris Brown	327	49
1568	B.o.B	B.o.B	1455	50
821	The Smiths	The Smiths	429	1
821	Pixies	Pixies	859	2
821	Nick Cave and the Bad Seeds	Nick Cave and the Bad Seeds	867	3
821	Deftones	Deftones	512	4
821	Gorillaz	Gorillaz	88	5
821	Tool	Tool	1131	6
821	Death Cab for Cutie	Death Cab for Cutie	217	7
821	System of a Down	System of a Down	198	8
821	The Beatles	The Beatles	227	9
821	Oasis	Oasis	533	10
821	Maroon 5	Maroon 5	538	11
821	The Cranberries	The Cranberries	166	12
821	Rammstein	Rammstein	1104	13
821	Slipknot	Slipknot	1044	14
821	Marilyn Manson	Marilyn Manson	7	15
821	Placebo	Placebo	173	16
821	Interpol	Interpol	225	17
821	Queens of the Stone Age	Queens of the Stone Age	226	18
821	Soulwax	Soulwax	1738	19
821	Cat Power	Cat Power	1424	20
821	IAMX	IAMX	1075	21
821	Megadeth	Megadeth	918	22
821	VNV Nation	VNV Nation	1295	23
821	Skinny Puppy	Skinny Puppy	1203	24
821	Yeah Yeah Yeahs	Yeah Yeah Yeahs	425	25
821	Dethklok	Dethklok	2381	26
821	Monster Magnet	Monster Magnet	2362	27
821	Korn	Korn	517	28
821	P.O.D.	P.O.D.	510	29
821	Two Door Cinema Club	Two Door Cinema Club	2137	30
821	Incubus	Incubus	1116	31
821	A Perfect Circle	A Perfect Circle	1118	32
821	Pendulum	Pendulum	1410	33
821	Elliott Smith	Elliott Smith	615	34
821	Dream Theater	Dream Theater	920	35
821	Michael Jackson	Michael Jackson	157	36
821	Pink Floyd	Pink Floyd	163	37
821	Blur	Blur	203	38
821	Lady Gaga	Lady Gaga	89	39
821	Kanye West	Kanye West	331	40
821	Tom Waits	Tom Waits	197	41
821	Jamiroquai	Jamiroquai	183	42
821	Bad Religion	Bad Religion	383	43
821	Mindless Self Indulgence	Mindless Self Indulgence	45	44
821	Ayreon	Ayreon	1113	45
821	Glee Cast	Glee Cast	679	46
821	Kid Cudi	Kid Cudi	547	47
821	Aerosmith	Aerosmith	2346	48
821	Los Hermanos	Los Hermanos	439	49
821	Adam Lambert	Adam Lambert	544	50
1232	The Cure	The Cure	159	1
1232	New Order	New Order	59	2
1232	Depeche Mode	Depeche Mode	72	3
1232	Joy Division	Joy Division	441	4
1232	Siouxsie and the Banshees	Siouxsie and the Banshees	1083	5
1232	David Bowie	David Bowie	599	6
1232	The Smiths	The Smiths	429	7
1232	Cocteau Twins	Cocteau Twins	3280	8
1232	Morrissey	Morrissey	2531	9
1232	Echo & The Bunnymen	Echo & The Bunnymen	2938	10
1232	Gary Numan	Gary Numan	1886	11
1232	Editors	Editors	1151	12
1232	Sigur Rós	Sigur Rós	418	13
1232	Suede	Suede	1089	14
1232	Dead Can Dance	Dead Can Dance	1707	15
1232	Placebo	Placebo	173	16
1232	Adam and the Ants	Adam and the Ants	5260	17
1232	Martin L. Gore	Martin L. Gore	1072	18
1232	And One	And One	30	19
1232	Duran Duran	Duran Duran	51	20
1232	Clan of Xymox	Clan of Xymox	515	21
1232	Madonna	Madonna	67	22
1232	Garbage	Garbage	172	23
1232	Ladytron	Ladytron	1062	24
1232	The 69 Eyes	The 69 Eyes	1914	25
1232	a-ha	a-ha	187	26
1232	De/Vision	De/Vision	153	27
1232	Kraftwerk	Kraftwerk	1073	28
1232	Alphaville	Alphaville	877	29
1232	U2	U2	511	30
1232	No Doubt	No Doubt	534	31
1232	The Cranberries	The Cranberries	166	32
1232	Squarepusher	Squarepusher	616	33
1232	Air	Air	53	34
1232	t.A.T.u.	t.A.T.u.	972	35
1232	The Rasmus	The Rasmus	405	36
1232	Jean-Michel Jarre	Jean-Michel Jarre	93	37
1232	Avril Lavigne	Avril Lavigne	333	38
1232	Camouflage	Camouflage	75	39
1232	The Human League	The Human League	997	40
1232	INXS	INXS	99	41
1232	George Michael	George Michael	77	42
1232	30 Seconds to Mars	30 Seconds to Mars	486	43
1232	The Doors	The Doors	868	44
1232	Pet Shop Boys	Pet Shop Boys	1001	45
1232	Bauhaus	Bauhaus	875	46
1232	Massive Attack	Massive Attack	238	47
1232	Boards of Canada	Boards of Canada	748	48
1232	Nitzer Ebb	Nitzer Ebb	880	49
1232	Manic Street Preachers	Manic Street Preachers	851	50
593	Lady Gaga	Lady Gaga	89	1
593	Rihanna	Rihanna	288	2
593	Nicki Minaj	Nicki Minaj	1037	3
593	Panic! At the Disco	Panic! At the Disco	1246	4
593	The Script	The Script	2607	5
593	Ellie Goulding	Ellie Goulding	548	6
593	Fall Out Boy	Fall Out Boy	540	7
593	Muse	Muse	190	8
593	Kings of Leon	Kings of Leon	228	9
593	Glee Cast	Glee Cast	679	10
593	Kelly Clarkson	Kelly Clarkson	291	11
593	Usher	Usher	468	12
593	Christina Aguilera	Christina Aguilera	292	13
593	Evanescence	Evanescence	378	14
593	Carrie Underwood	Carrie Underwood	1459	15
593	Britney Spears	Britney Spears	289	16
593	John Mayer	John Mayer	683	17
593	Fergie	Fergie	320	18
593	Alanis Morissette	Alanis Morissette	316	19
593	Boys Like Girls	Boys Like Girls	1043	20
593	MGMT	MGMT	1400	21
593	The Black Keys	The Black Keys	1976	22
593	The Pretty Reckless	The Pretty Reckless	704	23
593	The Ting Tings	The Ting Tings	546	24
593	All Time Low	All Time Low	687	25
593	Hilary Duff	Hilary Duff	318	26
593	Leighton Meester	Leighton Meester	2020	27
593	Camp Rock	Camp Rock	1054	28
593	Cascada	Cascada	386	29
593	Keane	Keane	182	30
593	Lena	Lena	346	31
593	Jessie J	Jessie J	1032	32
593	Skye Sweetnam	Skye Sweetnam	1590	33
593	The Kooks	The Kooks	1048	34
593	Arctic Monkeys	Arctic Monkeys	207	35
593	McFly	McFly	1047	36
593	Ashley Tisdale	Ashley Tisdale	325	37
593	Gwen Stefani	Gwen Stefani	525	38
593	Miranda Cosgrove	Miranda Cosgrove	1458	39
593	Belinda	Belinda	790	40
593	The Pussycat Dolls	The Pussycat Dolls	349	41
593	High School Musical	High School Musical	2801	42
593	Danity Kane	Danity Kane	309	43
593	The Jonas Brothers	Jonas Brothers	321	44
593	Nick Jonas & The Administration	Nick Jonas & The Administration	685	45
593	3OH!3	3OH!3	464	46
593	Emily Osment	Emily Osment	797	47
593	Blink-182	blink-182	412	48
593	The Black Eyed Peas	The Black Eyed Peas	8019	49
593	Katy Perry	Katy Perry	300	50
1310	Lady Gaga	Lady Gaga	89	1
1310	Madonna	Madonna	67	2
1310	Rihanna	Rihanna	288	3
1310	Britney Spears	Britney Spears	289	4
1310	Shakira	Shakira	701	5
1310	Amy Winehouse	Amy Winehouse	903	6
1310	Mariah Carey	Mariah Carey	257	7
1310	Miley Cyrus	Miley Cyrus	461	8
1310	Demi Lovato	Demi Lovato	681	9
1310	Selena Gomez & the Scene	Selena Gomez & the Scene	686	10
1310	Kelly Clarkson	Kelly Clarkson	291	11
1310	Avril Lavigne	Avril Lavigne	333	12
1310	P!nk	P!nk	302	13
1310	Beyoncé	Beyoncé	295	14
1310	Jennifer Lopez	Jennifer Lopez	299	15
1310	Katy Perry	Katy Perry	300	16
1310	Christina Aguilera	Christina Aguilera	292	17
1310	Hilary Duff	Hilary Duff	318	18
1310	Ashley Tisdale	Ashley Tisdale	325	19
1310	Vanessa Hudgens	Vanessa Hudgens	908	20
1310	Jessica Simpson	Jessica Simpson	465	21
1310	Glee Cast	Glee Cast	679	22
1310	Jordin Sparks	Jordin Sparks	290	23
1310	The Veronicas	The Veronicas	680	24
1310	Pixie Lott	Pixie Lott	528	25
1310	Ciara	Ciara	314	26
1310	Ke$ha	Ke$ha	466	27
1310	M.I.A.	M.I.A.	2083	28
1310	Taylor Swift	Taylor Swift	344	29
1310	Lindsay Lohan	Lindsay Lohan	523	30
1310	Miranda Cosgrove	Miranda Cosgrove	1458	31
1310	Enrique Iglesias	Enrique Iglesias	161	32
1310	Brad Paisley	Brad Paisley	356	33
1310	George Strait	George Strait	2467	34
1310	Dolly Parton	Dolly Parton	1694	35
1310	Garth Brooks	Garth Brooks	2442	36
1310	Rascal Flatts	Rascal Flatts	2439	37
1310	Eagles	Eagles	730	38
