userId	chatGPT_title	dataset_name	itemId	rank
1104	[' List of Scott Pilgrim characters']	List of Scott Pilgrim characters	30	37
1104	[' Frankenstein']	Frankenstein	32	38
1104	[' W.I.T.C.H.']	W.I.T.C.H.	2081	39
1104	[' If There Be Thorns']	If There Be Thorns	34	40
1104	[' Petals on the Wind']	Petals on the Wind	35	41
1104	[' Cut (novel)']	Cut (novel)	36	42
1104	[' Vampire Kisses']	Vampire Kisses	37	43
1104	[' The Outsiders (novel)']	The Outsiders (novel)	38	44
1104	[' Invisible Man']	Invisible Man	40	45
1104	[' Lady Chatterleys Lover']	Lady Chatterley's Lover	41	46
1104	[' A Series of Unfortunate Events']	A Series of Unfortunate Events	47	47
1104	[' Eat, Pray, Love']	Eat, Pray, Love	1144	48
1104	[' Life of Pi']	Life of Pi	920	49
1104	[' The Fountainhead']	The Fountainhead	203	50
846	[' Harry Potter']	Harry Potter	8	1
846	[' The Hobbit']	The Hobbit	19	2
846	[' The Great Gatsby']	The Great Gatsby	6	3
846	[' The Picture of Dorian Gray']	The Picture of Dorian Gray	5	4
846	[' The Stand']	The Stand	54	5
846	[' The Lord of the Rings']	The Lord of the Rings	50	6
846	[' The Catcher in the Rye']	The Catcher in the Rye	3	7
846	[' The Unbearable Lightness of Being']	The Unbearable Lightness of Being	1	8
846	[' Dracula']	Dracula	2	9
846	[' The Lost Books (novel series)']	The Lost Books (novel series)	2051	10
846	[' The Maze Runner']	The Maze Runner	14	11
846	[' The City of Ember']	The City of Ember	16	12
846	[' The Southern Vampire Mysteries']	The Southern Vampire Mysteries	18	13
846	[' The Giver']	The Giver	42	14
846	[' The Scarlet Letter']	The Scarlet Letter	45	15
846	[' The Phantom of the Opera']	The Phantom of the Opera	46	16
846	[' The House of Mirth']	The House of Mirth	2097	17
846	[' The Rapture (novel)']	The Rapture (novel)	2095	18
846	[' The Silmarillion']	The Silmarillion	25	19
846	[' The Outsiders (novel)']	The Outsiders (novel)	38	20
846	[' The Tenant of Wildfell Hall']	The Tenant of Wildfell Hall	2083	21
846	[' The Giver']	The Giver	42	22
846	[' The Picture of Dorian Gray']	The Picture of Dorian Gray	5	23
846	[' The Great Gatsby']	The Great Gatsby	6	24
846	[' The Stand']	The Stand	54	25
846	[' The Lord of the Rings']	The Lord of the Rings	50	26
846	[' The Catcher in the Rye']	The Catcher in the Rye	3	27
846	[' The Unbearable Lightness of Being']	The Unbearable Lightness of Being	1	28
846	[' Dracula']	Dracula	2	29
846	[' The Lost Books (novel series)']	The Lost Books (novel series)	2051	30
846	[' The Maze Runner']	The Maze Runner	14	31
846	[' The City of Ember']	The City of Ember	16	32
846	[' The Southern Vampire Mysteries']	The Southern Vampire Mysteries	18	33
846	[' The Giver']	The Giver	42	34
846	[' The Scarlet Letter']	The Scarlet Letter	45	35
846	[' The Phantom of the Opera']	The Phantom of the Opera	46	36
846	[' The House of Mirth']	The House of Mirth	2097	37
846	[' The Rapture (novel)']	The Rapture (novel)	2095	38
846	[' The Silmarillion']	The Silmarillion	25	39
846	[' The Outsiders (novel)']	The Outsiders (novel)	38	40
846	[' The Tenant of Wildfell Hall']	The Tenant of Wildfell Hall	2083	41
846	[' The Giver']	The Giver	42	42
846	[' The Picture of Dorian Gray']	The Picture of Dorian Gray	5	43
846	[' The Great Gatsby']	The Great Gatsby	6	44
846	[' The Stand']	The Stand	54	45
846	[' The Lord of the Rings']	The Lord of the Rings	50	46
846	[' The Catcher in the Rye']	The Catcher in the Rye	3	47
846	[' The Unbearable Lightness of Being']	The Unbearable Lightness of Being	1	48
846	[' Dracula']	Dracula	2	49
846	[' The Lost Books (novel series)']	The Lost Books (novel series)	2051	50
88	[' The Unbearable Lightness of Being']	The Unbearable Lightness of Being	1	1
88	[' The Great Gatsby']	The Great Gatsby	6	2
88	[' The Picture of Dorian Gray']	The Picture of Dorian Gray	5	3
88	[' The Hobbit']	The Hobbit	19	4
88	[' The Way of Kings']	The Way of Kings	2428	5
88	[' The Plague']	The Plague	438	6
88	[' The Things They Carried']	The Things They Carried	440	7
88	[' Dune (novel)']	Dune (novel)	70	8
88	[' Brave New World']	Brave New World	7	9
88	[' The Kite Runner']	The Kite Runner	112	10
88	[' American Gods']	American Gods	143	11
88	[' Animal Farm']	Animal Farm	187	12
88	[' Tigana']	Tigana	439	13
88	[' Illusions (Bach novel)']	Illusions (Bach novel)	437	14
88	[' The Catcher in the Rye']	The Catcher in the Rye	3	15
88	[' The Maze Runner']	The Maze Runner	14	16
88	[' The City of Ember']	The City of Ember	16	17
88	[' The Stand']	The Stand	54	18
88	[' The Lost Books (novel series)']	The Lost Books (novel series)	2051	19
88	[' The Lord of the Rings']	The Lord of the Rings	50	20
88	[' Harry Potter']	Harry Potter	8	21
88	[' The Southern Vampire Mysteries']	The Southern Vampire Mysteries	18	22
88	[' World War Z']	World War Z	29	23
88	[' The Giver']	The Giver	42	24
88	[' Crime and Punishment']	Crime and Punishment	44	25
88	[' The Scarlet Letter']	The Scarlet Letter	45	26
88	[' The Phantom of the Opera']	The Phantom of the Opera	46	27
88	[' The Silmarillion']	The Silmarillion	25	28
88	[' The House of Mirth']	The House of Mirth	2097	29
88	[' The Outsiders (novel)']	The Outsiders (novel)	38	30
88	[' The Tenant of Wildfell Hall']	The Tenant of Wildfell Hall	2083	31
88	[' Invisible Man']	Invisible Man	40	32
88	[' The Rapture (novel)']	The Rapture (novel)	2095	33
88	[' The Way of Kings']	The Way of Kings	2428	34
88	[' The Unbearable Lightness of Being']	The Unbearable Lightness of Being	1	35
88	[' The Great Gatsby']	The Great Gatsby	6	36
88	[' The Picture of Dorian Gray']	The Picture of Dorian Gray	5	37
88	[' The Hobbit']	The Hobbit	19	38
88	[' The Way of Kings']	The Way of Kings	2428	39
88	[' The Unbearable Lightness of Being']	The Unbearable Lightness of Being	1	40
88	[' The Great Gatsby']	The Great Gatsby	6	41
88	[' The Picture of Dorian Gray']	The Picture of Dorian Gray	5	42
88	[' The Hobbit']	The Hobbit	19	43
88	[' The Way of Kings']	The Way of Kings	2428	44
88	[' The Unbearable Lightness of Being']	The Unbearable Lightness of Being	1	45
88	[' The Great Gatsby']	The Great Gatsby	6	46
88	[' The Picture of Dorian Gray']	The Picture of Dorian Gray	5	47
88	[' The Hobbit']	The Hobbit	19	48
88	[' The Way of Kings']	The Way of Kings	2428	49
88	[' The Unbearable Lightness of Being']	The Unbearable Lightness of Being	1	50
1143	[' The Great Gatsby']	The Great Gatsby	6	1
1143	[' The Picture of Dorian Gray']	The Picture of Dorian Gray	5	2
1143	[' The Catcher in the Rye']	The Catcher in the Rye	3	3
1143	[' The Unbearable Lightness of Being']	The Unbearable Lightness of Being	1	4
1143	[' The Hobbit']	The Hobbit	19	5
1143	[' The Stand']	The Stand	54	6
1143	[' The Lord of the Rings']	The Lord of the Rings	50	7
1143	[' The Maze Runner']	The Maze Runner	14	8
1143	[' The City of Ember']	The City of Ember	16	9
1143	[' The Giver']	The Giver	42	10
1143	[' The Scarlet Letter']	The Scarlet Letter	45	11
1143	[' The Outsiders (novel)']	The Outsiders (novel)	38	12
1143	[' The Phantom of the Opera']	The Phantom of the Opera	46	13
1143	[' The House of Mirth']	The House of Mirth	2097	14
1143	[' The Southern Vampire Mysteries']	The Southern Vampire Mysteries	18	15
1143	[' The Secret Life of Bees']	The Secret Life of Bees	102	16
1143	[' The Princess Bride']	The Princess Bride	144	17
1143	[' The Lost Books (novel series)']	The Lost Books (novel series)	2051	18
1143	[' The Five People You Meet in Heaven']	The Five People You Meet in Heaven	128	19
1143	[' The Curious Incident of the Dog in the Night-Time']	The Curious Incident of the Dog in the Night-Time	463	20
1143	[' The Rapture (novel)']	The Rapture (novel)	2095	21
1143	[' The Pillowman']	The Pillowman	2053	22
1143	[' The Silmarillion']	The Silmarillion	25	23
1143	[' The Secret Life of Bees']	The Secret Life of Bees	102	24
1143	[' The Picture of Dorian Gray']	The Picture of Dorian Gray	5	25
1143	[' The Great Gatsby']	The Great Gatsby	6	26
1143	[' The Catcher in the Rye']	The Catcher in the Rye	3	27
1143	[' The Unbearable Lightness of Being']	The Unbearable Lightness of Being	1	28
1143	[' The Hobbit']	The Hobbit	19	29
1143	[' The Stand']	The Stand	54	30
1143	[' The Lord of the Rings']	The Lord of the Rings	50	31
1143	[' The Maze Runner']	The Maze Runner	14	32
1143	[' The City of Ember']	The City of Ember	16	33
1143	[' The Giver']	The Giver	42	34
1143	[' The Scarlet Letter']	The Scarlet Letter	45	35
1143	[' The Outsiders (novel)']	The Outsiders (novel)	38	36
1143	[' The Phantom of the Opera']	The Phantom of the Opera	46	37
1143	[' The House of Mirth']	The House of Mirth	2097	38
1143	[' The Southern Vampire Mysteries']	The Southern Vampire Mysteries	18	39
1143	[' The Secret Life of Bees']	The Secret Life of Bees	102	40
1143	[' The Princess Bride']	The Princess Bride	144	41
1143	[' The Lost Books (novel series)']	The Lost Books (novel series)	2051	42
1143	[' The Five People You Meet in Heaven']	The Five People You Meet in Heaven	128	43
1143	[' The Curious Incident of the Dog in the Night-Time']	The Curious Incident of the Dog in the Night-Time	463	44
1143	[' The Rapture (novel)']	The Rapture (novel)	2095	45
1143	[' The Pillowman']	The Pillowman	2053	46
1143	[' The Silmarillion']	The Silmarillion	25	47
1143	[' The Secret Life of Bees']	The Secret Life of Bees	102	48
1143	[' The Picture of Dorian Gray']	The Picture of Dorian Gray	5	49
1143	[' The Great Gatsby']	The Great Gatsby	6	50
821	[' The Hobbit']	The Hobbit	19	1
821	[' The Lord of the Rings']	The Lord of the Rings	50	2
821	[' The Da Vinci Code']	The Da Vinci Code	278	3
821	[' The Picture of Dorian Gray']	The Picture of Dorian Gray	5	4
821	[' The Great Gatsby']	The Great Gatsby	6	5
821	[' The Unbearable Lightness of Being']	The Unbearable Lightness of Being	1	6
821	[' Dracula']	Dracula	2	7
821	[' The Catcher in the Rye']	The Catcher in the Rye	3	8
821	[' The Lost Books (novel series)']	The Lost Books (novel series)	2051	9
821	[' The Vampire Chronicles']	The Vampire Chronicles	601	10
821	[' Through the Looking-Glass']	Through the Looking-Glass	55	11
821	[' Frankenstein']	Frankenstein	32	12
821	[' The Southern Vampire Mysteries']	The Southern Vampire Mysteries	18	13
821	[' The Maze Runner']	The Maze Runner	14	14
821	[' The City of Ember']	The City of Ember	16	15
821	[' The Stand']	The Stand	54	16
821	[' The Rapture (novel)']	The Rapture (novel)	2095	17
821	[' The Phantom of the Opera']	The Phantom of the Opera	46	18
821	[' A Series of Unfortunate Events']	A Series of Unfortunate Events	47	19
821	[' The Scarlet Letter']	The Scarlet Letter	45	20
821	[' Crime and Punishment']	Crime and Punishment	44	21
821	[' Shakespeares sonnets']	Shakespeare's sonnets	2091	22
821	[' The House of Mirth']	The House of Mirth	2097	23
821	[' Pygmalion (play)']	Pygmalion (play)	48	24
821	[' The Giver']	The Giver	42	25
821	[' Invisible Man']	Invisible Man	40	26
821	[' Lady Chatterleys Lover']	Lady Chatterley's Lover	41	27
821	[' If There Be Thorns']	If There Be Thorns	34	28
821	[' Petals on the Wind']	Petals on the Wind	35	29
821	[' Cut (novel)']	Cut (novel)	36	30
821	[' Vampire Kisses']	Vampire Kisses	37	31
821	[' The Outsiders (novel)']	The Outsiders (novel)	38	32
821	[' The Tenant of Wildfell Hall']	The Tenant of Wildfell Hall	2083	33
821	[' W.I.T.C.H.']	W.I.T.C.H.	2081	34
821	[' Made in America (book)']	Made in America (book)	2074	35
821	[' World War Z']	World War Z	29	36
821	[' List of Scott Pilgrim characters']	List of Scott Pilgrim characters	30	37
821	[' Delta of Venus']	Delta of Venus	2066	38
821	[' Medea (play)']	Medea (play)	2069	39
821	[' Dexter in the Dark']	Dexter in the Dark	24	40
821	[' The Silmarillion']	The Silmarillion	25	41
821	[' And the Ass Saw the Angel']	And the Ass Saw the Angel	2072	42
821	[' Incarceron']	Incarceron	2075	43
821	[' Brave New World']	Brave New World	7	44
821	[' Harry Potter']	Harry Potter	8	45
821	[' The Pillowman']	The Pillowman	2053	46
821	[' Dragon Ball Z']	Dragon Ball Z	2058	47
821	[' Gantz']	Gantz	2059	48
821	[' Twilight Eyes']	Twilight Eyes	2060	49
821	[' Gravitys Rainbow']	Gravity's Rainbow	2065	50
1232	[' The Great Gatsby']	The Great Gatsby	6	1
1232	[' The Picture of Dorian Gray']	The Picture of Dorian Gray	5	2
1232	[' The Catcher in the Rye']	The Catcher in the Rye	3	3
1232	[' The Unbearable Lightness of Being']	The Unbearable Lightness of Being	1	4
1232	[' The Hobbit']	The Hobbit	19	5
1232	[' The Lord of the Rings']	The Lord of the Rings	50	6
1232	[' Dracula']	Dracula	2	7
1232	[' The Stand']	The Stand	54	8
1232	[' The Maze Runner']	The Maze Runner	14	9
1232	[' The Southern Vampire Mysteries']	The Southern Vampire Mysteries	18	10
1232	[' The City of Ember']	The City of Ember	16	11
1232	[' The Silmarillion']	The Silmarillion	25	12
1232	[' The Phantom of the Opera']	The Phantom of the Opera	46	13
1232	[' The Giver']	The Giver	42	14
1232	[' The House of Mirth']	The House of Mirth	2097	15
1232	[' The Scarlet Letter']	The Scarlet Letter	45	16
1232	[' The Tenant of Wildfell Hall']	The Tenant of Wildfell Hall	2083	17
1232	[' The Lost Books (novel series)']	The Lost Books (novel series)	2051	18
1232	[' The Rapture (novel)']	The Rapture (novel)	2095	19
1232	[' The Outsiders (novel)']	The Outsiders (novel)	38	20
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	21
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	22
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	23
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	24
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	25
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	26
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	27
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	28
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	29
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	30
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	31
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	32
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	33
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	34
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	35
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	36
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	37
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	38
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	39
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	40
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	41
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	42
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	43
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	44
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	45
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	46
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	47
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	48
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	49
1232	[' The Chronicles of Narnia: Prince Caspian']	The Chronicles of Narnia: Prince Caspian	83	50
593	[' The Great Gatsby']	The Great Gatsby	6	1
593	[' The Picture of Dorian Gray']	The Picture of Dorian Gray	5	2
593	[' The Catcher in the Rye']	The Catcher in the Rye	3	3
593	[' The Hobbit']	The Hobbit	19	4
593	[' The Lord of the Rings']	The Lord of the Rings	50	5
593	[' The Stand']	The Stand	54	6
593	[' The Unbearable Lightness of Being']	The Unbearable Lightness of Being	1	7
593	[' The Maze Runner']	The Maze Runner	14	8
593	[' The City of Ember']	The City of Ember	16	9
593	[' The Giver']	The Giver	42	10
593	[' The Southern Vampire Mysteries']	The Southern Vampire Mysteries	18	11
593	[' The Phantom of the Opera']	The Phantom of the Opera	46	12
593	[' The Scarlet Letter']	The Scarlet Letter	45	13
593	[' The Tenant of Wildfell Hall']	The Tenant of Wildfell Hall	2083	14
593	[' The House of Mirth']	The House of Mirth	2097	15
593	[' The Silmarillion']	The Silmarillion	25	16
593	[' The Rapture (novel)']	The Rapture (novel)	2095	17
593	[' The Lost Books (novel series)']	The Lost Books (novel series)	2051	18
593	[' The Outsiders (novel)']	The Outsiders (novel)	38	19
593	[' The Pillowman']	The Pillowman	2053	20
593	[' The Giver']	The Giver	42	21
593	[' The Maze Runner']	The Maze Runner	14	22
593	[' The City of Ember']	The City of Ember	16	23
593	"["" Gravity's Rainbow""]"	Gravity's Rainbow	2065	24
593	[' The Southern Vampire Mysteries']	The Southern Vampire Mysteries	18	25
593	[' The Hobbit']	The Hobbit	19	26
593	[' Delta of Venus']	Delta of Venus	2066	27
593	[' Medea (play)']	Medea (play)	2069	28
593	[' Dexter in the Dark']	Dexter in the Dark	24	29
593	[' The Silmarillion']	The Silmarillion	25	30
593	[' And the Ass Saw the Angel']	And the Ass Saw the Angel	2072	31
593	[' Incarceron']	Incarceron	2075	32
593	[' Made in America (book)']	Made in America (book)	2074	33
593	[' World War Z']	World War Z	29	34
593	[' List of Scott Pilgrim characters']	List of Scott Pilgrim characters	30	35
593	[' Frankenstein']	Frankenstein	32	36
593	[' W.I.T.C.H.']	W.I.T.C.H.	2081	37
593	[' If There Be Thorns']	If There Be Thorns	34	38
593	[' Petals on the Wind']	Petals on the Wind	35	39
593	[' Cut (novel)']	Cut (novel)	36	40
593	[' Vampire Kisses']	Vampire Kisses	37	41
593	[' The Outsiders (novel)']	The Outsiders (novel)	38	42
593	[' The Tenant of Wildfell Hall']	The Tenant of Wildfell Hall	2083	43
593	[' Invisible Man']	Invisible Man	40	44
593	"["" Lady Chatterley's Lover""]"	Lady Chatterley's Lover	41	45
593	[' Strange Case of Dr Jekyll and Mr Hyde']	Strange Case of Dr Jekyll and Mr Hyde	43	46
593	[' Crime and Punishment']	Crime and Punishment	44	47
593	[' A Series of Unfortunate Events']	A Series of Unfortunate Events	47	48
593	"["" Shakespeare's sonnets""]"	Shakespeare's sonnets	2091	49
593	[' Pygmalion (play)']	Pygmalion (play)	48	50
1310	 The Unbearable Lightness of Being	The Unbearable Lightness of Being	1	1
1310	 The Picture of Dorian Gray	The Picture of Dorian Gray	5	2
1310	 Brave New World	Brave New World	7	3
1310	 The Great Gatsby	The Great Gatsby	6	4
1310	 Dracula	Dracula	2	5
1310	 The Catcher in the Rye	The Catcher in the Rye	3	6
1310	 The Hobbit	The Hobbit	19	7
1310	 The Stand	The Stand	54	8
1310	 The Lord of the Rings	The Lord of the Rings	50	9
1310	 Crime and Punishment	Crime and Punishment	44	10
1310	 The Scarlet Letter	The Scarlet Letter	45	11
1310	 The Phantom of the Opera	The Phantom of the Opera	46	12
1310	 The Giver	The Giver	42	13
1310	 The Maze Runner	The Maze Runner	14	14
1310	 The City of Ember	The City of Ember	16	15
1310	 The Southern Vampire Mysteries	The Southern Vampire Mysteries	18	16
1310	 The Silmarillion	The Silmarillion	25	17
1310	 The House of Mirth	The House of Mirth	2097	18
1310	 The Rapture (novel)	The Rapture (novel)	2095	19
1310	 The Outsiders	The Outsiders (novel)	38	20
1310	 The Tenant of Wildfell Hall	The Tenant of Wildfell Hall	2083	21
1310	 Invisible Man	Invisible Man	40	22
1310	 Pygmalion	Pygmalion (play)	48	23
1310	 The Lost Books (novel series)	The Lost Books (novel series)	2051	24
1310	 The Pillowman	The Pillowman	2053	25
1310	 The Picture of Dorian Gray	The Picture of Dorian Gray	5	26
1310	 Gravity's Rainbow	Gravity's Rainbow	2065	27
1310	 Delta of Venus	Delta of Venus	2066	28
1310	 Medea (play)	Medea (play)	2069	29
1310	 Dexter in the Dark	Dexter in the Dark	24	30
1310	 And the Ass Saw the Angel	And the Ass Saw the Angel	2072	31
1310	 Incarceron	Incarceron	2075	32
1310	 Made in America (book)	Made in America (book)	2074	33
1310	 World War Z	World War Z	29	34
1310	 List of Scott Pilgrim characters	List of Scott Pilgrim characters	30	35
1310	 Frankenstein	Frankenstein	32	36
1310	 W.I.T.C.H.	W.I.T.C.H.	2081	37
1310	 If There Be Thorns	If There Be Thorns	34	38
1310	 Petals on the Wind	Petals on the Wind	35	39
1310	 Cut (novel)	Cut (novel)	36	40
1310	 Vampire Kisses	Vampire Kisses	37	41
1310	 The Outsiders (novel)	The Outsiders (novel)	38	42
1310	 The Tenant of Wildfell Hall	The Tenant of Wildfell Hall	2083	43
1310	 Invisible Man	Invisible Man	40	44
1310	 Lady Chatterley's Lover	Lady Chatterley's Lover	41	45
1310	 Strange Case of Dr Jekyll and Mr Hyde	Strange Case of Dr Jekyll and Mr Hyde	43	46
1310	 A Series of Unfortunate Events	A Series of Unfortunate Events	47	47
1310	 Shakespeares sonnets	Shakespeare's sonnets	2091	48
1310	 Through the Looking-Glass	Through the Looking-Glass	55	49
1310	 Dragon Ball Z	Dragon Ball Z	2058	50
483	[' The Unbearable Lightness of Being']	The Unbearable Lightness of Being	1	1
483	[' The Picture of Dorian Gray']	The Picture of Dorian Gray	5	2
483	[' The Great Gatsby']	The Great Gatsby	6	3
483	[' Brave New World']	Brave New World	7	4
483	[' The Hobbit']	The Hobbit	19	5
483	[' Frankenstein']	Frankenstein	32	6
483	[' The Lord of the Rings']	The Lord of the Rings	50	7
483	[' Dracula']	Dracula	2	8
483	[' The Catcher in the Rye']	The Catcher in the Rye	3	9
483	[' The Stand']	The Stand	54	10
483	[' The Maze Runner']	The Maze Runner	14	11
483	"["" Gravity's Rainbow""]"	Gravity's Rainbow	2065	12
483	[' The Southern Vampire Mysteries']	The Southern Vampire Mysteries	18	13
483	[' The Silmarillion']	The Silmarillion	25	14
483	[' World War Z']	World War Z	29	15
483	[' The Outsiders']	The Outsiders (novel)	38	16
483	[' The Giver']	The Giver	42	17
483	[' Crime and Punishment']	Crime and Punishment	44	18
483	[' The Scarlet Letter']	The Scarlet Letter	45	19
483	[' The Phantom of the Opera']	The Phantom of the Opera	46	20
483	[' A Series of Unfortunate Events']	A Series of Unfortunate Events	47	21
483	[' The Rapture']	The Rapture (novel)	2095	22
483	[' The House of Mirth']	The House of Mirth	2097	23
483	[' Pygmalion']	Pygmalion (play)	48	24
483	[' Through the Looking-Glass']	Through the Looking-Glass	55	25
483	[' The Lost Books']	The Lost Books (novel series)	2051	26
483	[' Harry Potter']	Harry Potter	8	27
483	[' The Pillowman']	The Pillowman	2053	28
483	[' Dragon Ball Z']	Dragon Ball Z	2058	29
483	[' Gantz']	Gantz	2059	30
483	[' Twilight Eyes']	Twilight Eyes	2060	31
483	[' Across the Universe']	Across the Universe (novel)	15	32
483	[' The City of Ember']	The City of Ember	16	33
483	[' Delta of Venus']	Delta of Venus	2066	34
483	[' Medea']	Medea (play)	2069	35
483	[' Dexter in the Dark']	Dexter in the Dark	24	36
483	[' And the Ass Saw the Angel']	And the Ass Saw the Angel	2072	37
483	[' Incarceron']	Incarceron	2075	38
483	[' Made in America']	Made in America (book)	2074	39
483	[' List of Scott Pilgrim characters']	List of Scott Pilgrim characters	30	40
483	[' W.I.T.C.H.']	W.I.T.C.H.	2081	41
483	[' If There Be Thorns']	If There Be Thorns	34	42
483	[' Petals on the Wind']	Petals on the Wind	35	43
483	[' Cut']	Cut (novel)	36	44
483	[' Vampire Kisses']	Vampire Kisses	37	45
483	[' The Tenant of Wildfell Hall']	The Tenant of Wildfell Hall	2083	46
483	[' Invisible Man']	Invisible Man	40	47
483	"["" Lady Chatterley's Lover""]"	Lady Chatterley's Lover	41	48
483	[' Strange Case of Dr Jekyll and Mr Hyde']	Strange Case of Dr Jekyll and Mr Hyde	43	49
483	"["" Shakespeare's Sonnets""]"	Shakespeare's sonnets	2091	50
1344	 The Unbearable Lightness of Being	The Unbearable Lightness of Being	1	1
1344	 The Great Gatsby	The Great Gatsby	6	2
1344	 Brave New World	Brave New World	7	3
1344	 The Picture of Dorian Gray	The Picture of Dorian Gray	5	4
1344	 The Catcher in the Rye	The Catcher in the Rye	3	5
1344	 Dracula	Dracula	2	6
1344	 The Hobbit	The Hobbit	19	7
1344	 The Stand	The Stand	54	8
1344	 The Lord of the Rings	The Lord of the Rings	50	9
1344	 The Maze Runner	The Maze Runner	14	10
1344	 The Giver	The Giver	42	11
1344	 The City of Ember	The City of Ember	16	12
1344	 The Southern Vampire Mysteries	The Southern Vampire Mysteries	18	13
1344	 The Scarlet Letter	The Scarlet Letter	45	14
1344	 Crime and Punishment	Crime and Punishment	44	15
